Tweets,User,User_location,fav_count,rt_count,tweet_date
"#IndiaFightsCorona 
The Maharatna collaborates with @WorldBank, ‘Art of Living’ and other external entities via L&amp;D… https://t.co/p32N9RtnSm",PIB in Manipur,"Manipur, India",0,2,2020-06-01 09:29:47
"#IndiaFightsCorona
Do not spit in public after chewing tobacco
@DGNorthEast
@MIB_India
@MyGovNagaland… https://t.co/Idfxw95TW0",PIB in Nagaland,"Kohima, India",3,0,2020-06-01 09:29:42
"Anti-COVID Pathshala 
#IndiaFightsCorona:
#COVID19 Pathshala 
#WashYourHands
#IndiaFightsCorona… https://t.co/UNp62MZZ83",Commissioner Kanpur,Kanpur,32,10,2020-06-01 09:28:48
"#IndiaFightsCorona 
National Thermal Power Corporation Limited accelerates Learning &amp; Development Opportunities for… https://t.co/ryvvQQTHna",PIB in Manipur,"Manipur, India",0,2,2020-06-01 09:27:43
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/cVRvkSVyw7,Swachh Kaushambi,"Kaushambi, India",0,0,2020-06-01 09:27:14
"@CIVICUSalliance @mandeep_tiwana1 @SoniaElks @icrict Leaders must pivot towards fairer, low-emission economies afte… https://t.co/yZ4jFLEcia",Mitti Ke Rang,"Pune, India",0,0,2020-06-01 09:26:29
"#IndiaFightsCorona: 

Fight the Infodemic of #COVID19 with facts.

❌Do NOT forward unverified texts.
✔️Cross-check… https://t.co/P4GzjDi9Xf","FOB Dhanbad, Ministry I&B, Govt of India",Dhanbad,0,0,2020-06-01 09:24:58
"Over 91,000 people recover from #COVID19, Recovery rate  improves to 47.76% : Health Ministry

#IndiaFightsCorona https://t.co/e2G60fKN1T",All India Radio News,"New Delhi, India",68,9,2020-06-01 09:24:55
"@BSNLCorporate Then y u approved my online application ??,I have mentioned my locality and pincode also , just clos… https://t.co/ePbkzjbpbA",Teja,India,0,0,2020-06-01 09:24:46
"#IndiaFightsCorona: 

Fight the Infodemic of #COVID19 with facts.

❌Do NOT forward unverified texts.
✔️Cross-check… https://t.co/xdUwetCp79",Bureau of Outreach & Communication (BOC),New Delhi,6,10,2020-06-01 09:24:17
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/6sxpXQ8ozF,Swachh East Khasi Hills,"Shillong, India",0,0,2020-06-01 09:23:13
"Music composer #WajidKhan of #Sajid-Wajid passed away
 He was suffering from #COVID19.
#IndiaFightsCorona https://t.co/cf0MM61q3w",Er.ShahanwazAhmad,"Uttar Pradesh, India",1,1,2020-06-01 09:22:36
"Read the article on #COVID19’s effect on the nervous system by Dr. Jaideep Bansal.

Click here:… https://t.co/mNm3aEuULa",Saroj Hospital,"Sec14, Rohini, New Delhi",0,0,2020-06-01 09:21:08
"Safety is not expensive, it is priceless
Be Responsible. Be Safe. Protect Gujarat

#IndiaFightsCorona #Covid19… https://t.co/heKwmslnEN",Sunil Shah,"Gujarat, India",1,0,2020-06-01 09:20:10
"Your mask can reduce the chances of you contracting #COVID_19 but only when its worn right.
#IndiaFightsCorona https://t.co/VKNO0V41oR",MoCA_GoI,"New Delhi, India",8,2,2020-06-01 09:19:21
@sudarsansand @SonuSood Wow. Really an amazing art. And also hats off to @SonuSood sir. You are a real life hero. R… https://t.co/uQU9tpu20E,Mitti Ke Rang,"Pune, India",1,0,2020-06-01 09:15:55
"Hence more than 2-month tuition classes ended with #Lockdown4 

I hope you all have learned how to live and deal wi… https://t.co/b0zjz5E9a2",Paras Rai,India,1,0,2020-06-01 09:14:45
"#IndiaFightsCorona:

📍Anti - #COVID19 Pathshala 

➡️ A - Avoid gathering
➡️ B - Be alert #StaySafe 
➡️ C - Conquer… https://t.co/xCU93xUn5S",Shashi Kant Bhati,Ghaziabad (U.P) INDIA,0,0,2020-06-01 09:14:39
"#CoronaParFateh:

""Being Vocal for Local, Being Self-Reliant.

Victory over the epidemic, this is a dream.""… https://t.co/ANT2ZoXSHw",ROB Gujarat,"Ahmadabad City, India",0,0,2020-06-01 09:14:32
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/OxTuwHw7l3,Swachh Ahmednagar,,0,1,2020-06-01 09:14:27
How to handle self isolation? Take care stay safe. #IndiaFightsCorona @AGDC75 https://t.co/N6uLh5U2MU,Dr. Upma Chaturvedi,India,6,0,2020-06-01 09:13:32
"ShelarAshish: Our medical check up camp at Bandra Amarasi dayabhai chawl , bunderwadi , for general check up , scre… https://t.co/6r8lnq8gd6",bjpmoc,"Mumbai, India",0,0,2020-06-01 09:13:22
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/zPPJWAxKpJ,Behatreen Bareilly,"Bareilly, India",0,1,2020-06-01 09:13:18
"#IndiaFightsCorona:

📍Anti - #COVID19 Pathshala 

➡️ A - Avoid gathering
➡️ B - Be alert #StaySafe 
➡️ C - Conquer… https://t.co/gey7hUP5UH",#IndiaFightsCorona,,40,16,2020-06-01 09:12:58
Passengers share their joy of being able to go back home on IX 1474 from Bahrain to Kochi under… https://t.co/3LgDDFrpBj,India in Bahrain,"Building 1090, Road No.2819,
Block No.428, Al-Seef, Manama,
Kingdom of Bahrain",13,1,2020-06-01 09:12:26
"Unlock 1.0 : Things you should do, you should avoid https://t.co/Wv0C0pkggb via @timesofindia 
#Unlock1 #COVIDー19 #IndiaFightsCorona",Vishnu Kesarwani,Allahabad,0,0,2020-06-01 09:11:34
"@IndiGo6E Amazing. Great work. Really appreciate your work and efforts.
#TogetherWeCan #StayHomeStaySafe… https://t.co/bpdNVYkQWt",Mitti Ke Rang,"Pune, India",1,1,2020-06-01 09:11:32
"Govt distributes some 5kg rice per person free, so for a family of three people 15kg of rice is received per month,… https://t.co/MMXKJZWePp",Saurabh Tiwari,"Pune, India",0,0,2020-06-01 09:10:27
"Follow the distancing norms in all public places. Share this information and help us to help you. 
#COVID19… https://t.co/IYF7XwdI1r",SaiKumar🚩🇮🇳,Bhagyanagaram ,15,4,2020-06-01 09:09:32
"#AndhraPradesh: 76 more cases of #COVID19 recorded in last 24 hours.

#IndiaFightsCorona https://t.co/eID6h2lq4N",All India Radio News,"New Delhi, India",37,6,2020-06-01 09:09:19
"Smt. Lhingboi from Churachandpur district, #Manipur received free 20kg rice under #PMGKY

She thanked the Govt for… https://t.co/JgiZLASxdf",PIB in Assam,"Guwahati, India",1,2,2020-06-01 09:09:15
"@tfgtrustofindia Volunteers working tirelessly to help those in needs
#humanitarian 
#IndiaFightsCorona… https://t.co/ymjsx498b6",The Full Gospel Trust of India,"Rohini, New Delhi",0,0,2020-06-01 09:09:01
"All precautionary measures in place at the CSMT station, Mumbai to keep passengers safe during this time🇮🇳🙏… https://t.co/naCDwjmFkN",@ixigo,India,3,2,2020-06-01 09:08:36
Our food packets distribution continue for #CoronaWarriors👑🙏Doctors&amp; medical staff at Bandra West assembly @mybmc… https://t.co/EDoAlLQV3F,Rakesh Mishra,,3,0,2020-06-01 09:08:29
"Pondy beach opens for public after 75 days
#puducherry #beach #Narayanasamy #CoronavirusOutbreak #IndiaFightsCorona… https://t.co/m7jZYKx2ZX",PenNews,,0,1,2020-06-01 09:08:00
@EastMojo @BjpBiplab @PMOIndia Wow. Really appreciate his hardwork and efforts. You guys are the real heros of this… https://t.co/Np8kWkAnWD,Mitti Ke Rang,"Pune, India",0,0,2020-06-01 09:06:26
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/xGrkGEdXmk,Swachh Barabanki,"Barabanki, India",0,0,2020-06-01 09:05:32
#IndiaFightsCorona | @mygovindia's ‘Saathi Chatbot' sends alerts to citizens daily (morning &amp; evening) to keep them… https://t.co/Vr5453a1eK,Digital India,"New Delhi, Delhi",70,19,2020-06-01 09:05:17
"I personally feel #Unlock1 will not yield good results.
There is a big big mess with some of the state administrati… https://t.co/sLLw98jQUw",Anurag Naidu,"Delhi, Bengaluru, India,",1,0,2020-06-01 09:03:44
"Thnkyou for ur service we really appreciate ur work 😊👏🏻 
#Proudindian #MumbaiPolice #honour #Respect #Jaihind… https://t.co/ddNTIEAqhO",Tamanna Arora,"Mumbai, India",0,0,2020-06-01 09:03:41
"Today's news paper release Dated 01-06-2020 for @OfficialGNIDA
#IndiaFightsCorona #GNIDACares #StayHomeSaveLives… https://t.co/P8AkHm2GKy",Greater Noida Industrial Development Authority,"Greater Noida, Uttar Pradesh ",7,1,2020-06-01 09:03:08
"First special train departs from #Mumbai for #Uttar Pradesh.

#IndiaFightsCorona        #COVID19… https://t.co/eKFa6Eaq3F",Green Planet News (www.greenplanetmagazine.in),"Lucknow, India",0,0,2020-06-01 09:03:05
@saurabhiirm @sndeep @ActionAidIndia @rtn_sandeep @dipalisharma02 @AavinaashRSapru Really really appreciate your wo… https://t.co/RiNUIvu5qD,Mitti Ke Rang,"Pune, India",1,0,2020-06-01 09:02:16
"First special train departs from #Mumbai for #Uttar Pradesh.

#IndiaFightsCorona        #COVID19… https://t.co/9kaf1ezMvC",All India Radio News,"New Delhi, India",52,10,2020-06-01 09:01:55
"Today's news paper release Dated 01-06-2020 for @OfficialGNIDA
#IndiaFightsCorona #GNIDACares #StayHomeSaveLives… https://t.co/omcb6J4iUF",Greater Noida Industrial Development Authority,"Greater Noida, Uttar Pradesh ",4,0,2020-06-01 09:01:07
"@republic #CoronaUpdatesInIndia #IndiaFightsCorona 
#Delhi 
Are we really ready for this . . Kejriwal might needs t… https://t.co/yi52biSZVZ",Jai Ahuja,New Delhi,0,0,2020-06-01 09:00:41
"Today's news paper release Dated 01-06-2020 for @OfficialGNIDA
#IndiaFightsCorona #GNIDACares #StayHomeSaveLives… https://t.co/SfvPlsUxqH",Greater Noida Industrial Development Authority,"Greater Noida, Uttar Pradesh ",10,1,2020-06-01 09:00:23
"#Corona needs to go back!
#INDIA needs to move on!
#Unlock1.0

#indiafightscorona 
#staysafe 
#maackamlanagar… https://t.co/ZLw72Hhxxh",Maac Kamla Nagar,"Kamla Nagar, New Delhi",1,1,2020-06-01 09:00:06
@DDNewslive @indiannavy Really appreciate your work and efforts. You guys are the real heros of this war. Helping n… https://t.co/ti2TJcj4Vj,Mitti Ke Rang,"Pune, India",0,0,2020-06-01 08:57:44
@EastMojo Great work ny Nagaland Government and people. Really Appreciate. Hope everything will be fine soon. Let's… https://t.co/p3DQbuXxzX,Mitti Ke Rang,"Pune, India",0,0,2020-06-01 08:56:55
"Say No to #chineseProducts 
#IHateXiaomiChinese 
#VocalForLocal 
#MakeInIndia 🇮🇳✌️😊
#IndiaFightsCorona 💯… https://t.co/a73L1snjRY",Siddharth Jha🇮🇳,"Patna, India",1,0,2020-06-01 08:56:07
The beauty of India. #Begusarai #Bihar #IndiaFightsCorona https://t.co/gSKK4d9mri https://t.co/yzSKnXH0CA,"Kumar Anurag, IAS",New Delhi,3,1,2020-06-01 08:55:27
"#IndiaFightsCorona -

Tips to stay active at home during #COVID19 outbreak
#StayAtHomeSaveLives #StayHome… https://t.co/FKDd0OPXbv",DD Uttar Pradesh (DDUP),"24-Ashok Marg,Lucknow, India",0,0,2020-06-01 08:54:00
"#Corona needs to go back!
#INDIA needs to move on!
#Unlock1.0

#indiafightscorona 
#staysafe 
#maaclucknow… https://t.co/bG9MuXdA5p",MAAC Lucknow,"Lucknow, India",0,0,2020-06-01 08:53:35
"Suffering families might not get access to hospital beds in other places, while thousands of beds lay vacant in the… https://t.co/yKOz9cwau0",A Logical Stand,,0,0,2020-06-01 08:52:43
"#UttarPradesh: Normal activities resume with adherence to #SocialDistancing norms.

#IndiaFightsCorona… https://t.co/Qx6zI07SS2",All India Radio News,"New Delhi, India",61,11,2020-06-01 08:52:16
"What’s your plan in June ?
#COVID19 #Lockdown5 #lockdown2020 #IndiaFightsCorona 
#StepDownModi",Mohit Sabharwal,"New Delhi, India",1,0,2020-06-01 08:51:57
@CharuPragya Hope everything will be fine soon. Let's pray together and hope for the best. We are together in this… https://t.co/06Vx5qF2AT,Mitti Ke Rang,"Pune, India",0,0,2020-06-01 08:51:23
"My heartfelt Gratitude to our Front line Warriors at Khar police station. 
Contributed 
- 50 Litres of sanitiser 
-… https://t.co/IYLOxEHpIZ",Baba Siddique,"Mumbai, Maharashtra, India",360,47,2020-06-01 08:51:21
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/Y4N7Uk4Rry,Swachh Palamu,"Daltonganj, India",0,0,2020-06-01 08:49:19
Mr Rajiv Joshi emphasised on how Indian pharma sector is proactively responding to the issue of medicine counterfei… https://t.co/BzHbyv0C12,PharmaSafe India,,0,0,2020-06-01 08:49:13
@EastMojo Please stay home and stay safe. Together we Can. Let's pray together and hope for the best. Hope everythi… https://t.co/A4BazWba6y,Mitti Ke Rang,"Pune, India",0,0,2020-06-01 08:48:29
"Across our Highway Fuel Station network, our staff regularly disinfects trucks before their refueling, to ensure th… https://t.co/K3tjNMFt1P",Bharat Petroleum,India,16,9,2020-06-01 08:48:09
"I used to collect 1 Rs. from each of my friends to buy a 10 Rs cricket ball when I was 12 yr old.
Kudos to her 👏👏👏👏… https://t.co/y2Mt1RLZMg",Harshil,India,1,0,2020-06-01 08:46:51
"𝐀𝐥𝐥 𝐲𝐨𝐮 𝐧𝐞𝐞𝐝 𝐭𝐨 𝐤𝐧𝐨𝐰 𝐚𝐛𝐨𝐮𝐭 𝐭𝐡𝐞 𝐌𝐢𝐠𝐫𝐚𝐧𝐭 𝐋𝐚𝐛𝐨𝐮𝐫 𝐋𝐚𝐰 𝐢𝐧 𝐈𝐧𝐝𝐢𝐚
Watch here: https://t.co/EjqsrsHOWx

#MigrantWorkers… https://t.co/4d5aStA28E",Jatin Verma's IAS Academy,"New Delhi, India",1,0,2020-06-01 08:46:44
swachhbharat: Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that w… https://t.co/v5yhmbnxcj,Swachh Pratapgarh UP,"Bela Pratapgarh, India",0,0,2020-06-01 08:46:28
"@ICMRDELHI Study Among Healthcare Workers Reveals High Dosage Of #HydroxyChloroquine Reduces Risk Of #COVID19 

Sou… https://t.co/mWz5A5kPlm",DailyRounds,"Bengaluru, India",5,0,2020-06-01 08:45:30
@BJYM @CharuPragya Exactly. Wear facemask in all public places. Please follow government guidelines. Please stay ho… https://t.co/oucaTDPOty,Mitti Ke Rang,"Pune, India",1,1,2020-06-01 08:45:02
"#IndiaFightsCorona:

As responsible citizens, it’s our duty to share correct information, not fear. Together we wil… https://t.co/su68TCYZXq",DDNewsUP,"Lucknow, India",1,1,2020-06-01 08:45:00
"#BreakTheStigma 

Share your struggles with your loved ones and emerge stronger - @SrBachchan 

Together we will fi… https://t.co/9qjWqmDOQB",Rajesh Arora,,0,0,2020-06-01 08:44:14
"A good has been taken by #UGC regarding the payment of fees .
Thankyou @ugc_india 
@DrRPNishank @HRDMinistry… https://t.co/NpDhji6srA",Anuragjoshy,,0,0,2020-06-01 08:44:05
@poonam_mahajan @CharuPragya @BJYM Wow. Great work. Hope everything will be fine soon. Help the needy people as muc… https://t.co/SmwHEtDQGN,Mitti Ke Rang,"Pune, India",0,0,2020-06-01 08:44:04
Business communities in #Ahmedabad are coming forward to help migrant workers with initiatives that will ease their… https://t.co/XonhD97kWT,Swachh Bharat I #IndiaFightsCorona,India,39,16,2020-06-01 08:43:29
"#IndiaFightsCorona: 

Rumours mislead you, #facts protect you. 

Fight the Infodemic of #COVID19 with facts.

✅Do N… https://t.co/gK1vDfzOn3",Rajesh Arora,,0,0,2020-06-01 08:42:56
"ShelarAshish: Our medical check up camp at Bandra Amarasi dayabhai chawl , bunderwadi , for general check up , scre… https://t.co/K7Cng0wwhT",Subhash Gupta,vikhroli ,0,0,2020-06-01 08:42:27
"@nytimes Check out some of the latest highlights from MyGov. Read the weekly newsletter. #IndiaFightsCorona

👉 https://t.co/2FCpocf78X",PARAMANANDA KULAVI,"Midnapur town,W.B,INDIA",1,0,2020-06-01 08:41:08
"Check-in begins for special Air India Express flight
from Bahrain - Kochi.

@IndiaInBahrain 

#VandeBharathMission… https://t.co/n4AuxHEFN1",DD India,"New Delhi, India",3,0,2020-06-01 08:40:45
"Sanitization Tunnel
Can disinfect all its entrants.
For more details, contact: +91 9903809977
#sanitization #Tunnel… https://t.co/KXjOHcg9zB",Amatya Impex Private Limited,Kolkata West Bengal,0,0,2020-06-01 08:40:13
Related Instagram tags for #Coronavirusindia: #coronavirus #covid19 #india #lockdown #indiafightscorona #coronavirusoutbreak #covid19india,Tagify.io,"Seattle, WA",0,0,2020-06-01 08:38:45
Can we appeal to all political outfits #NoPoliticsonCovid just work in tandem to reduce the misery &amp; salvage the si… https://t.co/TPIa0tzODd,Rakesh Srivastava,Jamshedpur  & now NCR ,0,0,2020-06-01 08:37:50
"On @ChurnLive, Watch Ms @Shubhrastha in conversation with Mr Manish Mundra (@ManMundra) in Tete-A-Tete Section of 7… https://t.co/2mYzXRLX3l",India Foundation,New Delhi,99,24,2020-06-01 08:36:56
"'One with a rich history, one a new kid on the block' 

A look at the aspects of two clubs merging in India,  and t… https://t.co/RCOtFKbKmk",Sean Vranch,Sunny Worcestershire,0,0,2020-06-01 08:35:27
"Swara Bhaskar helped around 1,300 workers to safely get back to their homes.
We appreciate your thoughtfulness. Tha… https://t.co/ygEKc311P7",Filaantro,India ,0,0,2020-06-01 08:33:23
Healthy Practices During Lockdown #Staysafe #Stayhome #IndiaFightsCorona https://t.co/dOa3RhiRmQ,Wisdom Getaway,"Coimbatore, India",0,0,2020-06-01 08:32:57
"ISRN #invites you for the 6th Global COVID-19 Network #webinar on ""Social and Economic Impacts of COVID-19"" on 2nd… https://t.co/9qmE5qHDgq",ISRN,"South Extention, New Delhi",5,3,2020-06-01 08:31:43
"Check-in begins for special Air India Express flight
IX 1474 from Bahrain - Kochi. Passengers are being assisted in… https://t.co/ruzGXtksuj",India in Bahrain,"Building 1090, Road No.2819,
Block No.428, Al-Seef, Manama,
Kingdom of Bahrain",31,4,2020-06-01 08:31:30
@flyspicejet @HardeepSPuri @AjaySingh_SG Innovative and smart way. This type of approaches are much needed in this… https://t.co/W4qS6RxF9A,Soumya Chakraborty ~ সৌম্য চক্রবর্তী 🇮🇳,"Kolkata, India",0,0,2020-06-01 08:31:25
#VandeBharatMission: Indian high Commissioner to #Srilanka Gopal Baglay thanks Srilankan government for their help… https://t.co/7old3AoSl6,All India Radio News,"New Delhi, India",53,16,2020-06-01 08:30:22
"world
*pandemic - economy loss

India
*before pandemic - economy loss
*now after loss all opening - leads to pandem… https://t.co/zVitLPrTMN",amjad odam,"Pune, India",0,0,2020-06-01 08:30:04
"Dear #SandeepPatra, we heard you are admitted in hospital (feel sad). We request you to consume gau-mutra to fight… https://t.co/GgIXizRvW1",mujahid,India,0,0,2020-06-01 08:29:02
"Am sorry to say this, but whatever's happening in our country is totally bull shit. No clarity for ppl who abide th… https://t.co/INzGlGCJOB",Kunal Desai,"Mumbai, India",0,0,2020-06-01 08:28:26
"The graph is moving in completely right directions. 
#IndiaFightsCorona #IndiaFightsCOVID19 https://t.co/HMoo3dveHV",ebrait,,2,0,2020-06-01 08:28:17
Install #RemoveChinaApps from app stores &amp; #bycottchineseproducts #AtmanirbharBharatAbhiyan #proudindians… https://t.co/wvjYD3RV8l,Apurav Sharma | अपूर्व शर्मा ✈,"Jammu , Jammu And Kashmir",2,0,2020-06-01 08:28:04
"This is the situation in india righ now.....😷😷😷 
I'm not laying!! I just reach at home from market and i noticed th… https://t.co/4Z3OoJrCO6",Ravipatel,Kadi.India,0,0,2020-06-01 08:27:30
#PMOfIndia #pmoindia #Narendermodi #NarendraModi #IndianArmy #IndiaFightsCorona #doctors #Indianpolice Thank you.. https://t.co/hQYtMuzPNU,Apurva  Awasthi,"Gurgaon, Haryana",0,0,2020-06-01 08:27:25
"ShelarAshish: Our medical check up camp at Bandra Amarasi dayabhai chawl , bunderwadi , for general check up , scre… https://t.co/qg0tUjvYYw",SIDDHESH GODBOLE,,0,0,2020-06-01 08:27:21
"Difference between Then &amp; Now
#MondayMotivation #IndiaFightsCorona #Scams #Manmohansingh #NarendraModi… https://t.co/DGXpKIjvPL",Modinama,,4,0,2020-06-01 08:27:17
Adherence to certain processes at workplaces can go a long way in keeping the spread of COVID-19 in check. #Unlock1… https://t.co/pIzyyUzdlA,MyGovIndia,New Delhi,63,24,2020-06-01 08:27:10
kindly have a look in this application sir.. #IndiaFightsCorona  @ZeeBiharNews @NitishKumar @yadavtejashwi… https://t.co/zcb51krLMo,Md Fayaque Masoom,kishanganj bihar,0,0,2020-06-01 08:26:42
"Take necessary precautions during Home Quarantine and help us to stop the spread of #COVID19

Take proper care of y… https://t.co/6kvdo3DT1U",PIB in Mizoram,"Mizoram, India",0,0,2020-06-01 08:25:35
We have to salute all the CORONA Worriers to motivate them #IndiaFightsCorona #CoronaWarriors #Stayhomestaysafe… https://t.co/eUFhOnoBdO,Rohit Shalik Gajare,"Churchgate, Mumbai, India",1,0,2020-06-01 08:23:46
Directives issued at the national level should be judiciously followed. #Unlock1 #IndiaFightsCorona https://t.co/5pblmgbeM9,MyGovIndia,New Delhi,81,33,2020-06-01 08:23:08
"#IndiaFightsCorona

If you develop any symptoms like fever, cough and difficulty in breathing, immediately call All… https://t.co/uzBI5UVqxW",Viaante,India,0,0,2020-06-01 08:22:49
"Our medical check up camp at Bandra Amarasi dayabhai chawl , bunderwadi , for general check up , screening &amp; free m… https://t.co/xDQoI0AieA",Adv. Ashish Shelar - ॲड. आशिष शेलार,Mumbai,74,11,2020-06-01 08:22:06
"#GutkhaBan #IndiaFightsCorona @AmitKhatriIAS In view of the growing number of C-19 cases in past 4 days,there’s a p… https://t.co/a2dtnpTLMW",Akshat Sharma,Gurgaon,0,0,2020-06-01 08:21:24
"Strict implementation of guidelines issued under the Disaster Management Act, 2005. #Unlock1 #IndiaFightsCorona https://t.co/6mOrltAcxk",MyGovIndia,New Delhi,34,14,2020-06-01 08:20:06
Here's what you can do as a responsible citizen of India during the COVID-19 outbreak. Let's do our bit… https://t.co/J5HmosBcde,Cloud Certitude Pvt. Ltd.,India,0,1,2020-06-01 08:17:20
"#IndiaFightsCorona

Take care of your health and protect yourself from #COVID19 by following simple hygiene practic… https://t.co/ooTDqPNsC1",Bharat Vijayvargiya,Dewas,0,0,2020-06-01 08:16:40
Aarogya Setu App is your shield against #Coronavirus during this critical time. Download now!… https://t.co/yKFL6fh2C8,MyGovIndia,New Delhi,30,20,2020-06-01 08:16:28
"@ShowDaddyIN #ShowDaddy

#StayHome #IndiaFightsCorona grown raddish and tomato at terrace some other plant have als… https://t.co/H6LjjIcZLv",Reema,Delhi,1,0,2020-06-01 08:15:03
"Comedy based programme #HAASANE_KA_MUKHIYA_KAUN on 01 June, Monday at 02:00 pm only on @UrduDoordarshan… https://t.co/whXZeRyzbK",DD-URDU,,0,0,2020-06-01 08:15:00
"Senior citizens, pregnant women and children below 10 years of age are advised not to step out of home, unless ther… https://t.co/gxpc5RKzqo",MyGovIndia,New Delhi,44,19,2020-06-01 08:13:31
"3 Layer cotton Mask made by me. It is very comfertable to wear. Washable also. 🙏😷😷 
#IndiaFightsCorona… https://t.co/hbgcL11LAs",Monika Sharma #StayHome,"Bhopal, Vidisha India",282,30,2020-06-01 08:13:10
Take a look at the new guidelines for Night Curfew. #Unlock1 #IndiaFightsCorona https://t.co/fx57sYTxVb,welovesiliguri,"Siliguri, India",0,0,2020-06-01 08:13:09
"Your mask can reduce the chances of you contracting #COVID_19 but only when its worn right.
#IndiaFightsCorona https://t.co/TT1CkNZW95",MoCA_GoI,"New Delhi, India",10,2,2020-06-01 08:12:34
"India is cautiously moving towards normalcy.

From 1 June 2020

• All activities will be allowed in areas outside c… https://t.co/zzdkbjNj7t",Charul Agarwal,"Alwar, India",0,0,2020-06-01 08:10:57
Take a look at the new guidelines for Night Curfew. #Unlock1 #IndiaFightsCorona https://t.co/dESeyRxmaz,Siliguri Times Now,"Siliguri, India",0,0,2020-06-01 08:10:54
Hassle-free movement of citizens as well as goods across the nation. #Unlock1 #IndiaFightsCorona https://t.co/Uv6TOmdW1Y,MyGovIndia,New Delhi,32,12,2020-06-01 08:10:49
"#COVID19 cases climb to 1,90,535 in country, death toll rises to 5,394:@MoHFW_INDIA 

#IndiaFightsCorona https://t.co/nxZxLR72eT",Vishal Singh,"Bihar, भारत",1,1,2020-06-01 08:07:59
"According to the New Guidelines by MHA, Lockdown limited to Containment Zones. #Unlock1 #IndiaFightsCorona https://t.co/kxBGkWKBOq",MyGovIndia,New Delhi,50,27,2020-06-01 08:07:18
"#Manipur: Total number of active COVID-19 positive cases in state now stands at 67

#COVIDー19 #IndiaFightsCorona 
https://t.co/zGFxYsLBcY",EastMojo,"Guwahati, India",3,6,2020-06-01 08:06:26
"#IndiaFightsCorona

Let us not stigmatize anyone. Support each other in this fight against #COVID19.… https://t.co/IXxa0nr3A0",SCRDanaShivam,"Jaipur, India",0,0,2020-06-01 08:05:27
"01 June 2020
#Covid_19 
#COVID2019
#Corona 
#IndiaFightsCorona 
#Covid19India 
#COVID https://t.co/SRHpMD2aM2",Chandan Kumar,"Ranchi, India",0,0,2020-06-01 08:05:00
"Now Consultation at comfort of your home @nimbu3mirchi 
.
.
.
.
.
.
.

#weightloss #fitness #fitnessmotivation #gym… https://t.co/Xi5MlUCt3j",NUTAN KHIMASIYA,"Mumbai, India",1,0,2020-06-01 08:04:50
"Lets take all precautions and be healthy. Anything lost can be regained except health, we are in the worst phase, l… https://t.co/EcSrARheNM",Geetha Kothapalli,New Delhi,2,0,2020-06-01 08:04:43
"#IndiaFightsCorona:

📍Day 26 of #VandeBharatMission: 

➡️3564 Indian nationals reached India yesterday. 

➡️ 32 rep… https://t.co/0ybhR1JUcR",newsblunt,India,0,0,2020-06-01 08:04:24
"As the pandemic progresses , more no. of deaths n losses coming 2 notice n as all know they r irreparable !!… https://t.co/gPRAB6iefN",Tejas Pujare,"Mumbai, India",0,0,2020-06-01 08:04:13
"@vaibhavvmmishra @IRTSassociation @prabhasraghav @gdx987 @AIGCNR well-done! 
#IndiaFightsCorona",purushottam Kumar,Gandhidham Gujrat  ,1,0,2020-06-01 08:03:56
Take a look at the new guidelines for Night Curfew. #Unlock1 #IndiaFightsCorona https://t.co/fKrI9tJp6G,MyGovIndia,New Delhi,40,24,2020-06-01 08:03:43
"@DamanKaushal
 bro lets pickup the pace! #PinkTwitter #Chiyaan60 #COVID19 #lockdown2020 #PMModi #IndiaFightsCorona… https://t.co/ZcJk30ydEX",gagansains,India,0,5,2020-06-01 08:03:37
"#IndiaFightsCorona

Follow the distancing norms. Share this information and help us to help you.

 #HealthForAll… https://t.co/5sLDOapwDJ",Regional Outreach Bureau- Maharashtra and Goa,"Pune, India",1,1,2020-06-01 08:03:29
Indonesia and India share a lot in common. But do we have any shared history? Is it because INDIA had CAPTURED INDO… https://t.co/F4tJEPVu9C,GLOBAL AFFAIRS.,,0,0,2020-06-01 08:03:25
"This is the time to give the best to your country,So please Save the country from going to #CommunityTransmission a… https://t.co/fyzdGpUhGm",Himanshu Karn,India,1,1,2020-06-01 08:03:13
"A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (1st June 2020)

#IndiaFightsCorona #coronavirus… https://t.co/yk0hwpWuD6","Medical Education & Drugs Department, Maharashtra",Mumbai,36,8,2020-06-01 08:01:35
#HPCL #LPG #Warriors are committed to Delivering Happiness in testing times when #IndiaFightsCorona . A message fro… https://t.co/6Hg1Not1TH,Kaushal Khandelwal,India,10,4,2020-06-01 08:01:34
"@_ThakurSaheb_ @indiannavy @IndembTana It's Operation
#MissionSagar Dear #SamudraSetuMission #Inskesari… https://t.co/lkrHOOPx38",दामिनी सिंह राजपूत #TeamSCB,,0,1,2020-06-01 08:01:26
