Tweets,User,User_location,fav_count,rt_count,tweet_date
"@PMOIndia @narendramodi @MoHFW_INDIA @TimesNow @republic @globaltimesnews @CGTNOfficial @AlJazeera_World 
Hon Prime… https://t.co/jkl5oUU8GO",Raja Mukhopadhyay,KOLKATA,2,0,2020-06-05 13:13:03
"RT @shekhar_mande: The 1st phytopharmaceutical to get into clinical trials against #COVID19India, we @CSIR_IND are proud to be with @SunPha…",Arvind khanna 🇮🇳,"देहरादून, भारत",0,53,2020-06-05 13:13:00
"RT @DiveshSpeaks: Today’s bulletin for Punjab.
05.06.2020

#PunjabFightsCorona 
#COVID19India
#PunjabCoronavirusUpdate 
#CoronaUpdatesInInd…",Bollywood Numbers,Source ,0,4,2020-06-05 13:12:26
"RT @madhumitamishra: Old habits die hard 🤣🤣🤣 

So much for social distancing.🤔

What's with us Indians? Can we look at ourselves before poi…",SK_BLR_NationFirst,,0,28,2020-06-05 13:12:13
@deerao Even the goal keeper has a goalie😄 see that's the game set when they think nothing is working they highligh… https://t.co/ohSQ37SA3M,chalbechal,"Mumbai, India",1,0,2020-06-05 13:11:52
"RT @dna: Tamil Nadu reports 1438 new cases, tally reaches 28,694 
.
.
.
Live Updates: https://t.co/2R8XqH2iEh
#coronavirus #COVID19India #C…",Prof. Arun Kr Mishra,Delhi ,0,2,2020-06-05 13:11:08
"RT @dna: #COVID19 in India live updates: With 68 new cases, Rajasthan's total count nears 10,000 

#coronavirus #COVID19India #COVID #Coron…",Prof. Arun Kr Mishra,Delhi ,0,2,2020-06-05 13:11:04
"Today’s bulletin for Punjab.
05.06.2020

#PunjabFightsCorona 
#COVID19India
#PunjabCoronavirusUpdate… https://t.co/a7SBpA7ETP",Divesh Garg,"Punjab, New Delhi",4,4,2020-06-05 13:10:47
"Tamil Nadu reports 1438 new cases, tally reaches 28,694 
.
.
.
Live Updates: https://t.co/2R8XqH2iEh
#coronavirus… https://t.co/wte19FgCea",DNA,India,14,2,2020-06-05 13:10:35
"@Suriya_offl acted #SooraraiPottru has been certified as U . 

Film is ready to screen now. But theatres are closed… https://t.co/xdgV9AkMUT",Pradeep Krishnan,"Chennai, India",2,0,2020-06-05 13:09:41
"Published: 1st of June 2020

Mumbai, 4 nurse tested positive for Covid-19 over the weekend at TMC-run Chhatrapati S… https://t.co/65wFhgY46G",🇮🇳 Faiz ⬜◽▫️,India,0,0,2020-06-05 13:08:14
RT @drstrange_nmch: @rohitkhilnani @MauryaAnkit001 Even #UPSC2020 exams are postponed but aiims people are behaving like superior to everyo…,Rajesh,"Patna, India",0,10,2020-06-05 13:08:09
Do people have any idea what is happening and what's worst about to come?...take a look at this video and this is j… https://t.co/JijD0b5Rdp,tonystank009,,9,1,2020-06-05 13:07:30
"𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

Q: What are your plans for dealing with #COVID19 in #Haryana?

#migrants #MigrantLabourers… https://t.co/b1VhP7inu1",IANS Tweets,New Delhi,2,1,2020-06-05 13:07:30
"RT @PourushDixit: I wonder if our government and judiciary cares more about our constitution or about an ideal country. 
Maybe Plato was ri…",CORONABOARD GUINEE,"Paris, France",0,1,2020-06-05 13:06:33
RT @RettnaK: Another great initiative by thalivar ⁦@ikamalhaasan⁩ . Pls join and help yourself and others during this pandemic. #MNMDuringC…,S.AMI Venkatesh 🇮🇳 🅼🅽🅼 🅾🅵🅵🅸🅲🅰🅻,,0,12,2020-06-05 13:06:32
"I wonder if our government and judiciary cares more about our constitution or about an ideal country. 
Maybe Plato… https://t.co/mhY6wyhU2d",pourush dixit,,0,1,2020-06-05 13:06:22
"Unlock 1.0 Guidelines for Offices: Guidelines to be followed by Employees, Visitors, and others… https://t.co/5iVs2MIfHV",Tentaran.com,"Saket, New Delhi",1,0,2020-06-05 13:05:33
RT @drkrvcvijay: Stage them and intervene wt appropriate therapies as early as possible!!!! Needless to comment prevention is the best part…,Sivasankarasubramani,"Chennai, India",0,1,2020-06-05 13:05:01
RT @sumanth2571: 204 cases in udupi today!! 😷 #COVID19India,ttt,,0,2,2020-06-05 13:05:01
"Many of resident doctors are on COVID duty &amp; they are stressed out also. 
No of cases #COVID19India also rising rap… https://t.co/v5GRPFIPAQ",Dr Yudhyavir Singh. #RebootHealthSystem 📢Join me,"New Delhi, India",0,0,2020-06-05 13:04:51
Q: A control room was set up in the state to listen to the grievances of the people. How effective was it?… https://t.co/llqcfcSlTa,IANS Tweets,New Delhi,2,1,2020-06-05 13:04:37
"Published: 31st of May 2020

Dr AK Jain, principal of the University College of Medical Sciences and GTB Hospital,… https://t.co/hSrz43kGTB",🇮🇳 Faiz ⬜◽▫️,India,0,0,2020-06-05 13:03:29
RT @chaudhraygzb: On one hand the Delhi govt itself is stating that 70% deaths are happening due to late admission in the hospitals. But on…,Anurag,,0,11,2020-06-05 13:03:05
Q: Farm #labourers have migrated in large numbers to their native places from #Haryana during the harvesting season… https://t.co/r770EsoHwX,IANS Tweets,New Delhi,3,1,2020-06-05 13:02:46
"Kerala, Karnataka and Tamil Nadu have reported the highest single day spike so far, It's really getting scary now. #COVID19India",Athul,Bangalore/Thrissur,0,0,2020-06-05 13:01:51
My prediction: soon #NewNormal will be #COVID19Pandemic in each #residential building &amp; #offices. No one will be sp… https://t.co/9wMfKgXrTB,Sachin Tapadia,,0,0,2020-06-05 13:01:49
"RT @MalayalamReview: Biggest Spike in Tamilnadu - 1438 New Cases

#COVID19India",abhiram. k,"Doha, Qatar",0,8,2020-06-05 13:01:35
"RT @MalayalamReview: Kerala Reported 111 New Covid Cases - Biggest Spike

#COVID19India",abhiram. k,"Doha, Qatar",0,10,2020-06-05 13:00:20
"685 active cases at the moment 😥 
#COVID19India https://t.co/T1JdV4oSfE",sumanth,Mangalore/bangalore,2,1,2020-06-05 13:00:01
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",Rajesh Singh,"Gandhinagar, India",0,287,2020-06-05 12:59:47
"RT @firelaser_man: @RahulGandhi Modi be like: U should become PM
#Lockdown5  #COVID19India #CoronavirusIndia https://t.co/AhrCZkEtnI",Laser Man🇮🇳,World,0,1,2020-06-05 12:59:23
@sumanthraman On a daily basis #chennai increasing by 100. We are being conditioned to accept increase in cases. Th… https://t.co/mxJDyaXUfn,Bhagirathi,Chennai,1,0,2020-06-05 12:59:17
#COVID19India @aajtak @PMOIndia @narendramodi @AmitShah @ArvindKejriwal there is no covid testing started in tirath… https://t.co/R3kbF76M0R,Rajiv Jain,,0,0,2020-06-05 12:59:16
"@RahulGandhi Modi be like: U should become PM
#Lockdown5  #COVID19India #CoronavirusIndia https://t.co/AhrCZkEtnI",Laser Man🇮🇳,World,1,1,2020-06-05 12:59:15
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",prem kumar . s,kerala  kochi.india,0,287,2020-06-05 12:58:46
RT @saikirankannan: Trust me. This is the worst time to get infected. Stay indoors unless it's ABSOLUTELY necessary for you to go out. DON'…,sudar san,Mars,0,7,2020-06-05 12:58:35
Unlock 1.0 Guidelines for Restaurants: Guidelines to be followed by Foodies and Restaurant Staff… https://t.co/aQ8vdVGGKA,Tentaran.com,"Saket, New Delhi",1,0,2020-06-05 12:57:40
Five COVID-19 patients were discharged today  from Jorhat Medical College and Hospital after testing negative twice… https://t.co/qJAHXQemFo,AIR News Guwahati,"Guwahati, India",1,0,2020-06-05 12:57:28
"RT @NSOOD6: At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics and #drlalp…",Sagina Walyat 🇮🇳,"Chandigarh, India",0,6,2020-06-05 12:57:20
"#TamilNadu :

NewCases - 1,438 ( 1,116 from Chennai)

TotalCases - 28,694 

Deaths - 232 (12 deaths in last 24hrs)… https://t.co/sFzYMSi3Ei",Venkatramanan,"Chennai, India",5,0,2020-06-05 12:57:20
"this is literally considerable.
@narendramodi @PMOIndia @AmitShah @MoHFW_INDIA 
#corona #COVID19India https://t.co/EIuXGk2vUm",विदूषक🖤,"depalpur,m.p.",1,0,2020-06-05 12:57:12
Unlock 1.0 Guidelines for Religious Places: Guidelines to be followed by Devotees in Religious Places… https://t.co/Lknywytu7m,Tentaran.com,"Saket, New Delhi",1,0,2020-06-05 12:57:01
RT @chantihappy1: @Anirudh_Astro If #COVID19India end in July 6th means then we have to below guru ji,anilkumar parande,"Hubli, India",0,1,2020-06-05 12:56:50
RT @drstrange_nmch: @rohitkhilnani @MauryaAnkit001 Even #UPSC2020 exams are postponed but aiims people are behaving like superior to everyo…,Arun Karthik,"Pondicherry, India",0,10,2020-06-05 12:56:41
"Hire workers in Goa. #COVID19India #Goa 
https://t.co/7UNmaMmqJi",Akshay Naik,Goa,0,0,2020-06-05 12:56:19
"Published: 31st of May 2020

Delhi, Dr Suresh Kumar, medical director of Lok Nayak hospital, tested +ive for Covid-… https://t.co/fUFFF6MAdi",🇮🇳 Faiz ⬜◽▫️,India,0,0,2020-06-05 12:55:16
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",aayushi jha,,0,287,2020-06-05 12:55:14
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",Deepu Raina,"New Delhi, India",0,287,2020-06-05 12:55:12
"RT @NSOOD6: At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics and #drlalp…",RITIKA DUBE,India,0,6,2020-06-05 12:54:50
@IndianYash Pathetic; I dunno what's the sense of wearing these protective gear when you really don't care about yo… https://t.co/qvMhMOf2jq,Bhanwar,"Pune, India",2,0,2020-06-05 12:54:30
"#WorldEnvironmentDay2020 

The two and half months long COVID-19 lockdown has cleaned our environment to the extent… https://t.co/K7ckz2eraf",Umar Ganie,"Srinagar, Jammu and Kashmir",25,2,2020-06-05 12:53:31
"""You can ask me any question, don't throw me carrom ball, I will hit it for a Six"" - Sadhguru to @ashwinravi99🤣

Wa… https://t.co/WhcnJDj3Mu",Vaisakh Sabu,"Kerala, India",5,1,2020-06-05 12:52:49
"RT @NSOOD6: At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics and #drlalp…",Aman banka,"Noida, India",0,6,2020-06-05 12:52:39
"RT @NSOOD6: At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics and #drlalp…",Anuj Banka,"Bengaluru South, India",0,6,2020-06-05 12:52:26
"RT @ians_india: 𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

#Commuters coming from #Delhi have spread #corona in #Haryana: CM Manohar Lal Khattar (@mlkhattar)

#COVID1…",Anita Sambhavi 👁️‍🗨️,"New York, USA",0,7,2020-06-05 12:52:07
"@idesibanda @HardeepSPuri @IndiGo6E Is that the way to fight against #COVIDー19 ?. 
@Ruksanahere should not to make… https://t.co/fRMIvHygji",$unil Kuma₹,"Sitamarhi, India",0,0,2020-06-05 12:50:27
"RT @MalayalamReview: Biggest Spike in Tamilnadu - 1438 New Cases

#COVID19India",Revanth,"Bengaluru, India",0,8,2020-06-05 12:50:18
"@TelanganaCMO 
@KTRTRS @TelanganaDGP @TelanganaToday 
@AndhraPradeshCM 
@BJP4Andhra 
#COVID19India 
@TimesNow… https://t.co/wUBLMyWpLE",ishwaryarlagadda@gmail.Com,,1,0,2020-06-05 12:50:17
Planting tree at #HPCL dealer Gaurang SS at Dhubri district for our future clean environment on… https://t.co/G3NkSJkel3,Ankur Hazarika,,3,2,2020-06-05 12:50:15
Best use of #Mask #COVID19Pakistan #COVIDー19 #COVID19Pandemic #COVID19India https://t.co/OYhtp8MAAX,Yasir Rehman,"Islamabad, Pakistan",0,0,2020-06-05 12:49:41
So basically the Government is telling Health Care workers to be #Aatmnirbhar 👏👏 https://t.co/fz5wjaAVVu… https://t.co/Zf5RH6WgJ7,Anmol Kasera,Mirzapur,0,0,2020-06-05 12:49:30
"Single-day #COVID19India cases cross 100 in Kerala (June 5)

50 from abroad
48 from other states (Maharashtra-25, T… https://t.co/qWUPtlJ3Tk",Raam Das,Kochi,3,0,2020-06-05 12:49:11
"RT @shekhar_mande: The 1st phytopharmaceutical to get into clinical trials against #COVID19India, we @CSIR_IND are proud to be with @SunPha…",aneep malik,jind,0,53,2020-06-05 12:49:06
"#TNCoronaUpdate 
1K+ cases for 6 days in a row

@Vijayabaskarofl says

1438 new cases in TN

1116 cases in Chennai… https://t.co/sz3qDixmD3",Sidharth M.P,"Chennai, India",0,0,2020-06-05 12:47:43
"RT @saikirankannan: A summary of things to come. 

Two simple factors will tell us if #India is close to flattening the curve &amp; is testing…",Balajee K Asokan,"Chennai, India",0,14,2020-06-05 12:47:14
"RT @NSOOD6: At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics and #drlalp…",Aditya Dubey,New Delhi,0,6,2020-06-05 12:46:57
@cp_delhi @LtGovDelhi @SDMC_Official @MCDdelhi @ndtv @CMODelhi daily they r increasing the theat of carona but delh… https://t.co/7nTx6cjYt4,Adv Gaurav Bhanot,"New Delhi, India",0,0,2020-06-05 12:46:34
RT @bhavyatejj: Concluded one of the 1st batches of @ArtofLiving Online Meditation &amp; Breath prog for &gt;100 #COVID19India @NDRFHQ #CoronaWarr…,hiteshamarseda@gmail.com,"Mumbai, India",0,7,2020-06-05 12:46:28
"RT @madhumitamishra: Old habits die hard 🤣🤣🤣 

So much for social distancing.🤔

What's with us Indians? Can we look at ourselves before poi…",Chirag Haria,Jamnagar,0,28,2020-06-05 12:45:55
RT @drstrange_nmch: @rohitkhilnani @MauryaAnkit001 Even #UPSC2020 exams are postponed but aiims people are behaving like superior to everyo…,Myomalacia Cordis,Chaand pe hai apun,0,10,2020-06-05 12:45:41
"I fail to understand the impatience people show, especially when getting off an aeroplane or when getting into a El… https://t.co/grqq0d7Nod",Yash Mahadik,"Mumbai, India",47,6,2020-06-05 12:45:38
"India - May 19th - 1 lakh
             June 4th- 1.26 lakhs approx new case

With the relaxations and leniency ,wit… https://t.co/r6qvPcJlhj",Ashutosh Thakur 🇮🇳,INDIA,0,0,2020-06-05 12:45:19
"RT @NSOOD6: At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics and #drlalp…",Dheeraj,,0,6,2020-06-05 12:45:12
"RT @ians_india: 𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

In an extensive conversation with IANS, #Khattar (@mlkhattar) said that if the battle against #COVID19 goes…",sandeep bamzai,Delhi,0,3,2020-06-05 12:45:07
"Biggest mistake made by Government.
Please stop #Gadag #Mumbai #Train 

Please stop train between Gadag and Mumbai… https://t.co/mrwqQbtibY",Anushka Patel🇮🇳,India,0,0,2020-06-05 12:45:04
"RT @ians_india: 𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

#Commuters coming from #Delhi have spread #corona in #Haryana: CM Manohar Lal Khattar (@mlkhattar)

#COVID1…",sandeep bamzai,Delhi,0,7,2020-06-05 12:45:02
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",DP,,0,287,2020-06-05 12:45:02
"RT @drkamnakakkar: Educate your loved ones regarding signs/symptoms of Covid which require emergency medical care.

👉🏾Trouble breathing

👉🏾…",Guru,"Mumbai, India",0,19,2020-06-05 12:44:26
"At least some of the  private labs that were doing COVId testing are suddenly not doing so 

Called #SRLDiagnostics… https://t.co/JuNhLUnZZB",N SOOD,,8,6,2020-06-05 12:43:46
"RT @ians_india: 𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

In an extensive conversation with IANS, #Khattar (@mlkhattar) said that if the battle against #COVID19 goes…",syed imam,Delhi,0,3,2020-06-05 12:43:35
"RT @DilliDurAst: We have been gaslit into believing testing rates don't matter. As the tragedy unfold before our eyes, outr cardinal sin wa…",AG Tweets,,0,88,2020-06-05 12:42:43
"RT @DoctorLFC: Last week of March - 6000 tests per day

1st week of June - 6000 tests per hour

#COVID19India",Guru,"Mumbai, India",0,17,2020-06-05 12:41:48
"𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

In an extensive conversation with IANS, #Khattar (@mlkhattar) said that if the battle against… https://t.co/q3znhGkgin",IANS Tweets,New Delhi,6,3,2020-06-05 12:41:15
"26 more Covid19 positive cases reported today, Goa’s active cases reach 135, total 96 cases reported at Mongor hill… https://t.co/o4YrU3c6vs",Clive J Alvares🧛🏻‍♀️,"Goa, India",2,0,2020-06-05 12:39:59
"RT @DilliDurAst: We have been gaslit into believing testing rates don't matter. As the tragedy unfold before our eyes, outr cardinal sin wa…",dhiman_saab,india,0,88,2020-06-05 12:39:24
"RT @madhumitamishra: Old habits die hard 🤣🤣🤣 

So much for social distancing.🤔

What's with us Indians? Can we look at ourselves before poi…",Akhil Vashist,Palwal,0,28,2020-06-05 12:39:05
"#COVID19 Diagnostics Market Expected to Reach $780 Million by 2020 - @Allied_MR 

Read More :… https://t.co/jfqCMp9thI",Prasun,,0,0,2020-06-05 12:38:48
RT @HazarikaAnkur: Nature is the key to our future. With #COVID19India pandemic humans and nature are inter link. #HPCL dealer HP Pamphi an…,Kunal Adhikary,,0,4,2020-06-05 12:38:46
Pledge to take all the precautions and follow all guidelines issued by the Government in order to strengthen India'… https://t.co/G3CAfIONGC,ASD Ad Media Solutions,India,0,0,2020-06-05 12:38:06
"RT @MalayalamReview: Kerala Reported 111 New Covid Cases - Biggest Spike

#COVID19India",ആഷിഫ് 😊,"Mannarkkad,Kerala",0,10,2020-06-05 12:37:27
"RT @26Itbp: Contribution to Prime Minister's National Relief Fund by Special 26th BN ITBP
#Covid19
#Covid19India
#Special26thbn
#Coronafigh…",K Lakshmanna9,,0,193,2020-06-05 12:37:18
"𝗜𝗔𝗡𝗦 𝗘𝘅𝗰𝗹𝘂𝘀𝗶𝘃𝗲

#Commuters coming from #Delhi have spread #corona in #Haryana: CM Manohar Lal Khattar (@mlkhattar)… https://t.co/jhyDN7wdAm",IANS Tweets,New Delhi,14,7,2020-06-05 12:36:03
"Biggest Spike in Tamilnadu - 1438 New Cases

#COVID19India",Malayalam Review,"Cochin, India",132,8,2020-06-05 12:35:47
"RT @MalayalamReview: Kerala Reported 111 New Covid Cases - Biggest Spike

#COVID19India",VISHNU VIJAY,தென் தமிழகம்... ,0,10,2020-06-05 12:35:45
"Kerala 

50 Other Country
48 Other States
10 Through contact
3 Health workers

22 People Recovered 

#COVID19India",Malayalam Review,"Cochin, India",61,6,2020-06-05 12:35:02
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",Aruna Krishnan അരുണ കൃഷ്ണൻ अरुणा कृष्णन 🇮🇳,"Kochi, Kerala, India",0,287,2020-06-05 12:34:58
"RT @MalayalamReview: Kerala Reported 111 New Covid Cases - Biggest Spike

#COVID19India",Aravind,"Chennai, India",0,10,2020-06-05 12:34:34
"RT @MalayalamReview: Kerala Reported 111 New Covid Cases - Biggest Spike

#COVID19India",Jayakrishnan,"Kerala, India",0,10,2020-06-05 12:33:30
"Kerala Reported 111 New Covid Cases - Biggest Spike

#COVID19India",Malayalam Review,"Cochin, India",89,10,2020-06-05 12:31:32
"UP - 496
Karnataka - 515
Tamilnadu - 1438
All records single day highest spike.. 🥺🙄
Definitely worrying conditions.… https://t.co/tYwWBlKs04",Arjun-U,,0,0,2020-06-05 12:31:25
"RT @madhumitamishra: Old habits die hard 🤣🤣🤣 

So much for social distancing.🤔

What's with us Indians? Can we look at ourselves before poi…",Rajendra p sharma,"Bhilwara, India",0,28,2020-06-05 12:31:18
RT @saikirankannan: Trust me. This is the worst time to get infected. Stay indoors unless it's ABSOLUTELY necessary for you to go out. DON'…,S.R.ARÚN,chennai,0,7,2020-06-05 12:31:03
"Hi @Google  @YouTube ,
Request you to not put the recap video of this year. 
We don't want to see it again 🙏 .… https://t.co/CCMLY0lQqp",rachit nandwana,Mumbai ,0,0,2020-06-05 12:30:40
RT @Covid19Update24: lockdown 1.0 vs lockdown 4.0 in India #COVID19India https://t.co/8V0h8TFkWq,Najwa Hanwa,Malaysia,0,4,2020-06-05 12:30:32
RT @saikirankannan: Trust me. This is the worst time to get infected. Stay indoors unless it's ABSOLUTELY necessary for you to go out. DON'…,®♍averi📈,Rover,0,7,2020-06-05 12:30:30
"We are fully aware that all resources are streached to the max due to #COVID19India 
Hope and Pray for all those im… https://t.co/KPk09QHMmo",ExploreAdventurously || Rejuvenate,"Mumbai, India",1,1,2020-06-05 12:30:07
RT @saikirankannan: Trust me. This is the worst time to get infected. Stay indoors unless it's ABSOLUTELY necessary for you to go out. DON'…,जय श्रीरामं,India,0,7,2020-06-05 12:29:50
"RT @saikirankannan: 🔴

Karnataka Alert:

#Bengaluru: 10 new cases
#Karnataka: 515 new cases (482 interstate passengers)
New deaths: 0

#COV…",shiv,"Bengaluru, India",0,2,2020-06-05 12:29:36
"RT @MalayalamReview: Karnataka - Biggest Spike ~ 515 New Cases reported 
473/515 Returned from Maharashtra

#COVID19India",billa rakesh,"Toovey Puram, Thoothukkudi",0,7,2020-06-05 12:29:30
RT @saikirankannan: Trust me. This is the worst time to get infected. Stay indoors unless it's ABSOLUTELY necessary for you to go out. DON'…,DJ,India,0,7,2020-06-05 12:27:22
RT @drstrange_nmch: @rohitkhilnani @MauryaAnkit001 Even #UPSC2020 exams are postponed but aiims people are behaving like superior to everyo…,Anushri,,0,10,2020-06-05 12:27:07
Trust me. This is the worst time to get infected. Stay indoors unless it's ABSOLUTELY necessary for you to go out.… https://t.co/wY3oj2H4j6,Saikiran Kannan,🇸🇬 × 🇮🇳 + 🇮🇩,14,7,2020-06-05 12:26:48
RT @DrSubhasree: State run Dr. MGR Medical University predicts 1.5 lakh #COVIDー19 cases &amp; 1600 deaths by July in #Chennai.The university's…,Avinash Yallapu,"Eluru, India",0,7,2020-06-05 12:26:46
"Five 'I's to make India a self reliant economy - #Intent, #Inclusion, #Investment, #Infrastructure &amp; #Innovation.… https://t.co/abShx7alZM",Abhishek Chaudhary,Delhi,0,0,2020-06-05 12:26:20
Record 515 New #COVID19 Cases in #Karnataka. #Udupi tops with 204 Cases 🤪 ಈ ಬಾರಿಯೂ #ಉಡುಪಿ ಪ್ರಥಮ. 😌… https://t.co/qonCgsYQyz,Ashwin Banur,India,0,0,2020-06-05 12:25:42
"I am thinking that our central govt guidances are completely failure,now first phase of lockdown is removed.our cov… https://t.co/ELPD0UgLS2",jagadeshreddy,,2,0,2020-06-05 12:25:42
"RT @DilliDurAst: We have been gaslit into believing testing rates don't matter. As the tragedy unfold before our eyes, outr cardinal sin wa…",TJK,"Moscow, Russia",0,88,2020-06-05 12:24:33
"RT @BabSoubhagya: When you can't promote students without examiation, then why don't you resume from where you have left the courses due to…",A_R_N,,0,1,2020-06-05 12:24:29
"RT @DilliDurAst: We have been gaslit into believing testing rates don't matter. As the tragedy unfold before our eyes, outr cardinal sin wa…",Memesake,"Teluk Bintan, Indonesia",0,88,2020-06-05 12:24:11
"RT @DilliDurAst: We have been gaslit into believing testing rates don't matter. As the tragedy unfold before our eyes, outr cardinal sin wa…",Ajaz Anjum Awan اعجاز انجم اعوان,"Rajauri, Jammu And Kashmir, 🇮",0,88,2020-06-05 12:23:30
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",ROHAN J. GONSALVES,"Valencia, Mangalore",0,287,2020-06-05 12:23:27
"RT @MluckySharma: #promote_all_college_students
The Government is testing the Final Year students with #COVID19India,If Students remain ali…",Shobha Sharma,,0,5,2020-06-05 12:23:01
"COVID19:Israel's schools reopened. Now they are ready to bury children, parents and teachers… https://t.co/n5noStxik3",Atish Agarwal Adv.,"Lucknow, India",0,0,2020-06-05 12:22:15
lockdown 1.0 vs lockdown 4.0 in India #COVID19India https://t.co/8V0h8TFkWq,Coronavirus Update,,6,4,2020-06-05 12:21:51
"RT @MalayalamReview: Karnataka - Biggest Spike ~ 515 New Cases reported 
473/515 Returned from Maharashtra

#COVID19India",prasanth😍,"Erode, India",0,7,2020-06-05 12:21:50
"RT @ShamikaRavi: #DailyUpdate #COVID19India 
Unlike other countries, India witnessing significant fluctuations in growth rate of ACTIVE cas…",shubhu 🇮🇳,India,0,287,2020-06-05 12:21:43
"RT @saikirankannan: 🔴

Karnataka Alert:

#Bengaluru: 10 new cases
#Karnataka: 515 new cases (482 interstate passengers)
New deaths: 0

#COV…",Abhishek Saraogi,"Varanasi, Uttar Pradesh, India",0,2,2020-06-05 12:21:33
"🔴

Karnataka Alert:

#Bengaluru: 10 new cases
#Karnataka: 515 new cases (482 interstate passengers)
New deaths: 0

#COVID19India",Saikiran Kannan,🇸🇬 × 🇮🇳 + 🇮🇩,4,2,2020-06-05 12:21:14
"Karnataka - Biggest Spike ~ 515 New Cases reported 
473/515 Returned from Maharashtra

#COVID19India",Malayalam Review,"Cochin, India",83,7,2020-06-05 12:20:22
"RT @shekhar_mande: The 1st phytopharmaceutical to get into clinical trials against #COVID19India, we @CSIR_IND are proud to be with @SunPha…",Prof. R. Ravishankar,India,0,53,2020-06-05 12:18:33
"RT @MluckySharma: #promote_all_college_students
The Government is testing the Final Year students with #COVID19India,If Students remain ali…",Renu sharma,,0,5,2020-06-05 12:18:28
"🔴

Tamilnadu Alert:

#Chennai: 1116 new cases
#Tamilnadu: 1438 new cases 
New deaths: 12 

#COVID19India",Saikiran Kannan,🇸🇬 × 🇮🇳 + 🇮🇩,6,0,2020-06-05 12:18:24
"RT @DilliDurAst: We have been gaslit into believing testing rates don't matter. As the tragedy unfold before our eyes, outr cardinal sin wa…",Arvind Bhardwaj,,0,88,2020-06-05 12:18:00
"RT @mashkooralig: Be positive
#COVIDー19 #COVID19India #Covid_19 #coronavirus #CoronaWarriors #CoronaPandemic https://t.co/Eop78g2Gs1",Ziaul  Haque,"Haryana, India",0,3,2020-06-05 12:17:01
"RT @AvdheshanandG: Devotion means unconditional surrender to the Lord. It is a divine state free from worries, doubts, anxiety and fear. St…",I J 🇮🇳,"Uttar Pradesh, India",0,298,2020-06-05 12:17:00
"When India's cases were below 10k we had a stringent lockdown. Now when daily increase in case is 10k, we are openi… https://t.co/3xvzkkFcel",Tapash Goswami,"Mumbai, India",1,0,2020-06-05 12:16:50
"@ArvindKejriwal  https://t.co/tpIof2NytO

Reality check #COVID19India #CoronaVirusUpdates #CoronavirusIndia",Sachin Verma,"Lucknow, Gurgaon, Bhubaneswar",0,0,2020-06-05 12:16:34
"#COVID19 India update
.
#COVID19India #IndiaFightsCoronavirus #helpnow https://t.co/5bdTmZRZvM",HelpNow,"Mumbai, India",1,0,2020-06-05 12:16:31
RT @drstrange_nmch: @rohitkhilnani @MauryaAnkit001 Even #UPSC2020 exams are postponed but aiims people are behaving like superior to everyo…,DrManaliAg,KingGeorgeMedical College Lko,0,10,2020-06-05 12:15:43
@rohitkhilnani @MauryaAnkit001 Even #UPSC2020 exams are postponed but aiims people are behaving like superior to ev… https://t.co/hVLh6wOwAl,dr_strange🩺,India,14,10,2020-06-05 12:14:42
"iN the sky:-  LOCUST😒
On the earth:-   CORONA😥
iNside the earth:-  EARTHQUAKE🙄
In the ocean:-  CYCLONE😪
       Wher… https://t.co/ctu2XVf5Wj",Marlyn_gauhaR,"Jamui, India",0,0,2020-06-05 12:13:46
