Tweets,User,User_location,fav_count,rt_count,tweet_date
"RT @whyarif: What exactly we Boycott of #China ?

#BoycottChineseProducts #BoycottChina #BoycotMadeinChina #BoycottChineseProduct #Boycott_…",md tauheed ⚪,INDIA,0,14,2020-06-02 16:12:05
"RT @whyarif: What exactly we Boycott of #China ?

#BoycottChineseProducts #BoycottChina #BoycotMadeinChina #BoycottChineseProduct #Boycott_…",Karan#withRG,India,0,14,2020-06-02 16:05:39
"RT @whyarif: What exactly we Boycott of #China ?

#BoycottChineseProducts #BoycottChina #BoycotMadeinChina #BoycottChineseProduct #Boycott_…",M. Mursaleen 🇮🇳,"Moradabad, India",0,14,2020-06-02 16:05:27
"RT @whyarif: What exactly we Boycott of #China ?

#BoycottChineseProducts #BoycottChina #BoycotMadeinChina #BoycottChineseProduct #Boycott_…",Nick 🕺,,0,14,2020-06-02 16:02:44
"RT @whyarif: What exactly we Boycott of #China ?

#BoycottChineseProducts #BoycottChina #BoycotMadeinChina #BoycottChineseProduct #Boycott_…",Bhavika,,0,14,2020-06-02 16:01:56
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",sudipta kumar sahu,,0,14,2020-06-02 16:01:54
"What exactly we Boycott of #China ?

#BoycottChineseProducts #BoycottChina #BoycotMadeinChina… https://t.co/9J7iKJau9d",मै मूर्ख हूं | मुर्खतत्व की जय ! मूर्खता - वादी,मुरखप्रदेश,11,14,2020-06-02 16:01:29
"We ask nothing from you, just sanitise and wash your hands whenever possible. Leave the sanitisation of your car to… https://t.co/Kp6dPuDbcX",GoMechanic,"Gurgaon, India",5,0,2020-06-02 15:54:28
Hypocrisy at it's best #Haryana #borderseal #DelhiShouldKnow #UnlockIndia https://t.co/a3CIN2HPrG,परमात्मा निर्भर Kumar,India,0,0,2020-06-02 15:54:02
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Dr. Sanjay Mukherjee,Mumbai,0,17,2020-06-02 15:45:08
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",Rajkul,Mumbai,0,14,2020-06-02 15:44:28
"... we still shooting

Daily 6:00 PM Pic

Date 👉 2 June 2020.
Location 👉 Sahnewal, Punjab, India.
Story 👉 Corona Vi… https://t.co/AdVckrwzEo",Triple S,"Sanhewal, Dubai, New York",0,0,2020-06-02 15:43:05
"COVID-19 News: India now among 10 worst countries in COVID-19 cases #lockdown_vs_unlock #coronavirus 
taking the to… https://t.co/X5HUboF9Sz",Science Newser,India,1,0,2020-06-02 15:42:55
"I haven't been out for almost 2.5 months now and I don't want to get out even now.
Am i normal?

#lockdown2020… https://t.co/QeRvoHn9Lg",high,"New Delhi, India",0,0,2020-06-02 15:36:10
"Great News: #MHA has announced the reopening of hotels from June 8th as a part of Unlock 1.0! 
.
.
.
.… https://t.co/LLAtayV9SG",FabHotels,India,3,1,2020-06-02 15:30:14
"RT @sanjaymaken: Why this is not the most hotly debated topic today? BJP is in government in Bihar.
I ask the party in power in centre has…",sanjeet Kumar,,0,1,2020-06-02 15:28:44
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",Vohra60,India,0,14,2020-06-02 15:12:21
"RT @AncelaMirror: As #Ahmedabad restarts, railway station floods with travellers.
#Unlock1 #unlockdown #UnlockIndia 
#ahmedabadnews 
@ahmed…",Rajesh Singh,"Gandhinagar, India",0,7,2020-06-02 15:11:03
"Reporter - What do you think about government's move to #UnlockIndia ?
Asaduddin Owaisi - I was against #abrogation… https://t.co/4xoWTpQUdy",The_Narcissist,Searching..,0,0,2020-06-02 15:10:26
"Lasya Tandav Nritya-Our small tribute to the creator of world ""Mahadeva"".This performance has a fusion of two popul… https://t.co/XYefJGvJLW",Danceology,,1,0,2020-06-02 15:09:58
"RT @ViraatKohli4: T128:- Is this TRUE 🤔🤔?
#Unlock #UnlockIndiaDebate #UnlockIndia #UnlockingIndia #unlockdown 

@INCDelhi @INCIndia @RahulG…",Adyaveer,"Cuttack, India",0,1,2020-06-02 15:08:42
"T128:- Is this TRUE 🤔🤔?
#Unlock #UnlockIndiaDebate #UnlockIndia #UnlockingIndia #unlockdown 

@INCDelhi @INCIndia… https://t.co/wnmQmpK4fu",Virat,"New Delhi, India",1,1,2020-06-02 15:08:07
Switched on the headlights of Car today after more than two months today.... felt good working for full hours after a long time.#UnlockIndia,JSD,,0,0,2020-06-02 15:08:03
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",Lk_nath,"Odisha, india",0,14,2020-06-02 15:01:51
RT @himani411: Lioness feeling relax in #Unlock1  #UnlockIndia,Prapti Buch,India,0,2,2020-06-02 15:01:47
"RT @sstradelinkjai1: Strength grows when we dare,
Unity grows when we pair,
Love grows when we share;
And relationships grow when we care!…",@REENA PAWAN GAUR,"Jaipur, India",0,2,2020-06-02 14:58:55
"RT @whyarif: What is Password of #Unlock1 ?

#unlockone #UnlockIndia #unlock1Point0 

#CycloneNisarga #Kashmir #ICantBreathe #ManiRatnam #S…",मै मूर्ख हूं | मुर्खतत्व की जय ! मूर्खता - वादी,मुरखप्रदेश,0,3,2020-06-02 14:50:19
"It's like someone is explaining my daily life during work from home these days.. 
#NisargaCyclone
#lockdownpuzzles… https://t.co/XeZMwzsU6w",Priyam Thakkar,"Surat, India",3,0,2020-06-02 14:49:40
Since many of the places are eventually going to open please be careful while traveling anywhere.… https://t.co/xxlhaHX0E4,Snehal Semwal,"Bengaluru, India",2,0,2020-06-02 14:49:04
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",ghanashyam,Bengaluru,0,14,2020-06-02 14:48:52
"RT @IAmManeshK: Pause before you react

Pause before you assume

Pause before you regret

#BREAK_THE_SILENCE 
#lockdown 
#UnlockIndia https…",Snehal Anant,India 🇮🇳,0,16,2020-06-02 14:41:30
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",Ritesh Kedia,"Mumbai, India",0,14,2020-06-02 14:38:50
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",viral mehta,"Mumbai, India",0,17,2020-06-02 14:33:25
Lioness feeling relax in #Unlock1  #UnlockIndia https://t.co/0mhbZufVtZ,Himani Bhavsar,Bharat,4,2,2020-06-02 14:24:31
"RT @MashraniVivek: Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khela lo…",Prakash Saraogi,,0,14,2020-06-02 14:20:32
"RT @AncelaMirror: As #Ahmedabad restarts, railway station floods with travellers.
#Unlock1 #unlockdown #UnlockIndia 
#ahmedabadnews 
@ahmed…",Prafull Billore,Ahmedabad | Mumbai | Indore ,0,7,2020-06-02 14:17:53
"RT @MyNation: Modi’s decision to clamp lockdown to reduce COVID-19 deaths earns praises from American doctor. 

#Lockdown4 #UnlockIndia 

h…",RT_King,,0,6,2020-06-02 14:16:43
"Sharing a short film by Akshay Kumar today made in public interest about returning back to work, but with precautio… https://t.co/Q9wxinTdOB",Mohit Sharma,Pune,1,0,2020-06-02 14:15:01
"Economy now more important...

Govt finances draining...

Go wear mask n work so that govt get taxes..😀😀

Bahut khe… https://t.co/vs4sZ235wh","Vivek Mashrani, CFA","Bengaluru, India",68,14,2020-06-02 14:13:57
"Ground Report: New Delhi Railway Station on Day 1 of ‘Unlock 1’

https://t.co/gpLSuZS5KQ

#Railway #UnlockIndia #UNLOCK1",Yahoo India,World Wide Web,2,0,2020-06-02 14:10:00
RT @MahaCyber1: The battle against coronavirus is still ongoing. We request all citizens to follow all the guidelines issued by the state g…,AMRAVATI CITY POLICE,"Amravati, Maharashtra.",0,9,2020-06-02 14:04:52
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Pranay Bahadure,,0,17,2020-06-02 14:00:11
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Rushikesh Tanaji Patil,"Mumbai, India",0,17,2020-06-02 13:57:27
"Ekam Homes Rose View Premium Gated plots*Sec-5,South of Gurugram 
By Paras Builders @ 35000/- per.sqyd
#property… https://t.co/fFFbgLTDEY",Sahani Enterprises,"Gurgaon,Haryana,India",0,0,2020-06-02 13:50:58
"RT @ETNOWlive: After Central Govt Guidelines, #restaurants prepare to open their doors to diners from June 8. While official SOPs for dinin…",Rahul Singh,"Mumbai, India",0,1,2020-06-02 13:43:41
"RT @AncelaMirror: As #Ahmedabad restarts, railway station floods with travellers.
#Unlock1 #unlockdown #UnlockIndia 
#ahmedabadnews 
@ahmed…",Pappu Panchatiyo (પપ્પુ પંચાતીયો),"Ahmedabad, Gujarat",0,7,2020-06-02 13:32:57
"Religious places reopen on June 8. And guess which age category loves religious places the most?

#Unlock1 #UnlockIndia",Rohit Rawat,India,0,0,2020-06-02 13:32:56
"Beta #Unlock1 bolo. ""Govt not giving a damn and has failed"" sounds too middle-class. 
#unlockone #unlock1 #UnlockIndia #UnlockingIndia",Kheerthan Karunakar | ಕೀರ್ತನ್ ಕರುಣಾಕರ್,Bangalore,1,0,2020-06-02 13:21:14
"@CNBCTV18News media has done the job of creating panic among masses, nothing else.

#UnlockIndia 
#CoronaWarriors… https://t.co/Q3jRiJLUQm",Aditya Nalbalwar,Pune,0,0,2020-06-02 13:13:07
"RT @CGCoronaUpdate: Because we all are Heroes in our story,
There is a #Simba inside all us &amp; with help of #Rafeeki (#Social_distancing &amp; #…",MSC,India,0,6,2020-06-02 13:11:04
"RT @CGCoronaUpdate: Because we all are Heroes in our story,
There is a #Simba inside all us &amp; with help of #Rafeeki (#Social_distancing &amp; #…",Ruchi Agrawal,"Jagdalpur, India",0,6,2020-06-02 13:01:43
"Hey everyone monsoon is right here get you car braking system maintenance done, Call us on 1800 103 1045

#Brakes… https://t.co/C2HvVBe4v8",Olagarage,India,3,0,2020-06-02 12:58:23
"RT @GTT68: The amount saved by reducing expenditure can then be used to uplift capital expenditure, which has high multiplier value above t…",KLRao,Gurgaon,0,4,2020-06-02 12:57:39
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Sunil ushire,,0,17,2020-06-02 12:48:54
"Others - missing my friends 😭
Me - missing my pausachi sutti😭😭😭

#firstrain #pausachachisutti #UnlockIndia",Omkar Rane,"Maharashtra, India",1,0,2020-06-02 12:46:46
#ETNOWExclusive | Is Govt open to the idea of a second #EconomicStimulusPackage? Here what CEA @SubramanianKri told… https://t.co/lVmYAd4SJA,ET NOW,India,6,1,2020-06-02 12:45:15
"Why this is not the most hotly debated topic today? BJP is in government in Bihar.
I ask the party in power in cent… https://t.co/dRc1b2Eucc",Sanjay Maken,,1,1,2020-06-02 12:44:08
"RT @sprasadindia: Fed up? Try this stuff on the front and back of your clothes. 

'If you are reading this, you are too close. Maintain soc…",Tandava Krishnan,India,0,2,2020-06-02 12:36:35
"RT @AncelaMirror: As #Ahmedabad restarts, railway station floods with travellers.
#Unlock1 #unlockdown #UnlockIndia 
#ahmedabadnews 
@ahmed…",Himanshu Darji,,0,7,2020-06-02 12:35:47
"unlock 1.0 MUMBAI  || DAY 72 https://t.co/xjmO8kJiLd via @YouTube 
#Unlock1 #UnlockIndia #mumbailockdown",सजेश कुमार | Sajesh kumar,"Versova, Mumbai",1,0,2020-06-02 12:30:45
"RT @ETNOWlive: #ETNOWExclusive | CEA @SubramanianKri: Cos will have to baseline estimates but also be open to re-calibrations

@29_ruchibha…",Markets Today,"Tamil Nadu, India",0,1,2020-06-02 12:18:21
"RT @ETNOWlive: #ETNOWExclusive | CEA @SubramanianKri: #Debt sustainability not an issue as long as #GDP stays close to 4%

@29_ruchibhatia…",Markets Today,"Tamil Nadu, India",0,2,2020-06-02 12:18:13
"RT @ETNOWlive: #ETNOWExclusive | ""Can see recovery in the second half of this year or next year"" says CEA @SubramanianKri. Tune in!

@29_ru…",Ruchi Bhatia,,0,1,2020-06-02 12:14:53
"Fed up? Try this stuff on the front and back of your clothes. 

'If you are reading this, you are too close. Mainta… https://t.co/Qc0qC8GqGK",Srinivasa Prasad,,3,2,2020-06-02 12:14:00
"#ETNOWExclusive | ""Can see recovery in the second half of this year or next year"" says CEA @SubramanianKri. Tune in… https://t.co/EMTMiEL9o5",ET NOW,India,4,1,2020-06-02 12:11:57
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Supriya Shaha,,0,17,2020-06-02 12:10:56
"RT @GTT68: The amount saved by reducing expenditure can then be used to uplift capital expenditure, which has high multiplier value above t…",Santhosh,everywhere,0,4,2020-06-02 12:08:14
"RT @UNIDO_India: Entrepreneurial #firms perform better under #stress &amp; #uncertainty. With #UnlockIndia underway, #MSMEs may bolster #entrep…",René Van Berkel,New Delhi,0,2,2020-06-02 12:00:49
RT @dhanyarajendran: So #UnlockIndia clearly lays a lot of restrictions on containment zones. These zones keep changing. How are they defin…,Lakshmi Ajay,Bengaluru / Ahmedabad,0,2,2020-06-02 11:56:56
"Entrepreneurial #firms perform better under #stress &amp; #uncertainty. With #UnlockIndia underway, #MSMEs may bolster… https://t.co/lBKxgVvX1P",UNIDO India,India,4,2,2020-06-02 11:52:28
RT @dhanyarajendran: So #UnlockIndia clearly lays a lot of restrictions on containment zones. These zones keep changing. How are they defin…,Sanyukta,Bengaluru/Nagpur,0,2,2020-06-02 11:47:32
"As we start to #UnlockIndia or world wide, what are some of the organisations which are highlighting the benefits o… https://t.co/8YPekYpBiC",Baskar Ganapathy,"Bangalore, India",0,0,2020-06-02 11:46:59
RT @MahaCyber1: The battle against coronavirus is still ongoing. We request all citizens to follow all the guidelines issued by the state g…,Parbhani Police,"Parbhani, India",0,9,2020-06-02 11:39:52
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",FAWAZ KHAN,"Akola, India",0,17,2020-06-02 11:39:21
RT @MahaCyber1: The battle against coronavirus is still ongoing. We request all citizens to follow all the guidelines issued by the state g…,✨🔸ᏕᏯᎯᏢᏁᎨᏝ ᏒᎯᏠᏢᏬᎿ🔸🌟, India,0,9,2020-06-02 11:38:11
RT @MahaCyber1: The battle against coronavirus is still ongoing. We request all citizens to follow all the guidelines issued by the state g…,Sarah L.P.,"Syracuse, NY",0,9,2020-06-02 11:37:26
The battle against coronavirus is still ongoing. We request all citizens to follow all the guidelines issued by the… https://t.co/9jglHLhDWr,Maharashtra Cyber,"Mumbai, India",51,9,2020-06-02 11:37:05
"Starting today 2nd June, Every Tuesday, Thursday and Saturday, we will share a viewpoint that would aid us as we UN… https://t.co/SORMwqBtmo",Gita4Life,,1,1,2020-06-02 11:36:47
So #UnlockIndia clearly lays a lot of restrictions on containment zones. These zones keep changing. How are they de… https://t.co/5ksmTrbCQf,Dhanya Rajendran,"bengaluru, india",9,2,2020-06-02 11:35:37
"RT @ETNOWlive: #ETNOWExclusive | CEA @SubramanianKri: Lot of indicators started coming down in February

@29_ruchibhatia #Unlock1 #UnlockIn…",|| Pachamama ||,Hindustan,0,2,2020-06-02 11:27:48
"RT @ETNOWlive: #ETNOWExclusive | @MoodysInvSvc has downgraded ratings for 9 countries, policy makers aware of the aspects that may lead to…",|| Pachamama ||,Hindustan,0,1,2020-06-02 11:27:46
#ETNOWExclusive | CEA @SubramanianKri: Cos will have to baseline estimates but also be open to re-calibrations… https://t.co/KAL5QGaOW7,ET NOW,India,6,1,2020-06-02 11:25:03
#ETNOWExclusive | CEA @SubramanianKri: #Debt sustainability not an issue as long as #GDP stays close to 4%… https://t.co/5sTYV0Dn3T,ET NOW,India,7,2,2020-06-02 11:23:40
"#ETNOWExclusive | CEA @SubramanianKri: Lot of indicators started coming down in February

@29_ruchibhatia #Unlock1… https://t.co/X5Vj7iIl5F",ET NOW,India,3,2,2020-06-02 11:21:20
"RT @ETNOWlive: #ETNOWExclusive | After #covid episode, ratings agencies
have downgraded 33 countries. We have to ensure that we get on to t…",Ruchi Bhatia,,0,1,2020-06-02 11:17:44
"RT @AncelaMirror: As #Ahmedabad restarts, railway station floods with travellers.
#Unlock1 #unlockdown #UnlockIndia 
#ahmedabadnews 
@ahmed…",Amit Panchal,Ahmedabad,0,7,2020-06-02 11:15:18
"#ETNOWExclusive | @MoodysInvSvc has downgraded ratings for 9 countries, policy makers aware of the aspects that may… https://t.co/1nlVZqtAYJ",ET NOW,India,3,1,2020-06-02 11:11:28
"RT @indiatvnews: Over 1.90 lakh coronavirus cases in India, deaths at 5,394. Check state-wise list
#IndiaFightsCOVID19 #UnlockIndia #Unlock…",$_kumar💫Saurabh💫,Lucknow_India,0,5,2020-06-02 11:09:17
"#ETNOWExclusive | After #covid episode, ratings agencies
have downgraded 33 countries. We have to ensure that we ge… https://t.co/2n0JM54Dmw",ET NOW,India,2,1,2020-06-02 11:04:41
"RT @whyarif: What is Password of #Unlock1 ?

#unlockone #UnlockIndia #unlock1Point0 

#CycloneNisarga #Kashmir #ICantBreathe #ManiRatnam #S…",Vaishnav,,0,3,2020-06-02 10:56:04
#Day69 : first day of #UnlockIndia everything move towards normal ... stock market jumps .. so do the #coronavirus… https://t.co/xYgwP2oFga,dushyant gadewal,india,0,0,2020-06-02 10:53:39
"RT @whyarif: What is Password of #Unlock1 ?

#unlockone #UnlockIndia #unlock1Point0 

#CycloneNisarga #Kashmir #ICantBreathe #ManiRatnam #S…",Riddhi Kothari,,0,3,2020-06-02 10:52:57
"#CoronavirusUpdate | @MoHFW_INDIA Joint Secy @lavagarwal: Deaths reported analysed as per age profile

@HMOIndia… https://t.co/wUsQmz9tQi",ET NOW,India,3,0,2020-06-02 10:52:47
"RT @ETNOWlive: #CoronavirusUpdate | Over 95,000 patients have recovered,
48.07% is current recovery rate, says @MoHFW_INDIA Joint Secy @lav…",Dhirendra Kumar srivastava,"Kanpur, India",0,3,2020-06-02 10:52:14
"From here onwards, things will be both easier &amp; tougher. #UnlockIndia 

Pls take all precautions, but don’t stop li… https://t.co/RkqbBbbsru",ainara kaur,"Gurgaon, India",3,0,2020-06-02 10:51:46
#CoronavirusUpdate | @MoHFW_INDIA Joint Secy @lavagarwal: 3.3% fatality rate on April 15 reduced to 2.82% now… https://t.co/fJobu7OxIJ,ET NOW,India,3,0,2020-06-02 10:50:40
"What is Password of #Unlock1 ?

#unlockone #UnlockIndia #unlock1Point0 

#CycloneNisarga #Kashmir #ICantBreathe… https://t.co/AYxIQTkxsm",मै मूर्ख हूं | मुर्खतत्व की जय ! मूर्खता - वादी,मुरखप्रदेश,0,3,2020-06-02 10:50:37
"RT @ETNOWlive: #CoronavirusUpdate | Over 95,000 patients have recovered,
48.07% is current recovery rate, says @MoHFW_INDIA Joint Secy @lav…",Devil's Advocate IN,"TN, India.",0,3,2020-06-02 10:50:00
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Office Of Amit V. Deshmukh,,0,17,2020-06-02 10:49:49
"#CoronavirusUpdate | Over 95,000 patients have recovered,
48.07% is current recovery rate, says @MoHFW_INDIA Joint… https://t.co/ORjULXh3aW",ET NOW,India,9,3,2020-06-02 10:43:49
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",saurabh sonawane,,0,17,2020-06-02 10:41:14
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Amit V. Deshmukh,"Maharashtra, India",0,17,2020-06-02 10:39:56
"RT @GTT68: The amount saved by reducing expenditure can then be used to uplift capital expenditure, which has high multiplier value above t…",EY India,India,0,4,2020-06-02 10:37:46
"The amount saved by reducing expenditure can then be used to uplift capital expenditure, which has high multiplier… https://t.co/QHXwK3IOvD",Gaurav Taneja,New Delhi,8,4,2020-06-02 10:35:50
"RT @IAmManeshK: Pause before you react

Pause before you assume

Pause before you regret

#BREAK_THE_SILENCE 
#lockdown 
#UnlockIndia https…",हरिओम चौबे,"New Delhi, India",0,16,2020-06-02 10:28:16
"RT @IAmManeshK: Pause before you react

Pause before you assume

Pause before you regret

#BREAK_THE_SILENCE 
#lockdown 
#UnlockIndia https…",Sintu Tiwari🇮🇳 💯🚩% FB,Bharat,0,16,2020-06-02 10:25:14
"Directives for Workplaces

#UnlockIndia 
#UnlockingIndia 
#Unlock1 

#IndiaFightsCorona https://t.co/LrcHq3K9KZ",Chhattisgarh Corona Update,"Chhattisgarh, India",3,0,2020-06-02 10:17:44
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Divyesh Parde,,0,17,2020-06-02 10:17:10
"After Central Govt Guidelines, #restaurants prepare to open their doors to diners from June 8. While official SOPs… https://t.co/4n8ZjQWrKu",ET NOW,India,9,1,2020-06-02 10:12:12
"RT @MyNation: Modi’s decision to clamp lockdown to reduce COVID-19 deaths earns praises from American doctor. 

#Lockdown4 #UnlockIndia 

h…",SaintPowell,,0,6,2020-06-02 10:08:07
"RT @Maha_MEDD: A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus #IndiaFights…",Prof Dr Ravi Wankhedkar,"Dhule, India",0,17,2020-06-02 09:59:23
"A map prepared by CSIR-NEERI showing #COVIDー19 cases in India. (2nd June 2020)

#IndiaFightsCorona #coronavirus… https://t.co/8QWftesYpf","Medical Education & Drugs Department, Maharashtra",Mumbai,59,17,2020-06-02 09:54:22
"RT @Sexologist_P: Sexual #Problems?#UnlockIndia #homeoffice #Facebook #google #WhatsApp message on link below.
You can write in any languag…",Purushottam Sah,Calcutta,0,1,2020-06-02 09:33:33
"RT @MyNation: Modi’s decision to clamp lockdown to reduce COVID-19 deaths earns praises from American doctor. 

#Lockdown4 #UnlockIndia 

h…",🇮🇳 मनीष चित्रे 🇮🇳,"Mumbai, India",0,6,2020-06-02 09:17:30
"RT @MyNation: Modi’s decision to clamp lockdown to reduce COVID-19 deaths earns praises from American doctor. 

#Lockdown4 #UnlockIndia 

h…",ᴬˢᴴᴵˢᴴ ᵀᴿᴵᴾᴬᵀᴴᴵ आशीष त्रिपाठी #जयश्रीराम🇮🇳,"Uttar Pradesh, India",0,6,2020-06-02 09:12:22
"RT @MyNation: Modi’s decision to clamp lockdown to reduce COVID-19 deaths earns praises from American doctor. 

#Lockdown4 #UnlockIndia 

h…",Anirudh K Bengeri,,0,6,2020-06-02 09:10:39
"Modi’s decision to clamp lockdown to reduce COVID-19 deaths earns praises from American doctor. 

#Lockdown4… https://t.co/0bWDaJ6puv",MyNation,"New Delhi, India",11,6,2020-06-02 09:07:56
"RT @JasmineKAnand: It's the best time to create CYCLING LANES"" all across the city. It is a pollution free mode of transport .
@MamataOffic…",Harinderpreet,"Kolkata, India",0,1,2020-06-02 08:55:49
"RT @EastMojo: #Assam: Barber shops, parlours open from today; religious places, hotels, restaurants, shopping malls allowed from June 8 wit…",Mukut Medhi,"गुवाहाटी, भारत",0,3,2020-06-02 08:35:03
"Sometimes i just feel like Modi ji is playing luka chuppi with us 

#UnlockIndia https://t.co/EygLPhHZ1C",Sudha Singh Rajput,"Siliguri, India",0,0,2020-06-02 08:34:26
"Unlock the happiness,
Lock the distance.
Unlock the nostalgia,
Lock the travel.
Unlock the positive vibes,
Lock the… https://t.co/ThXNIDofFO",HansaEvents,,0,0,2020-06-02 08:22:09
"As economy opens up, India’s Covid tally nears 2 lakh, number of deaths also climbs. The figures are expected to ri… https://t.co/GeNDspONdg",Bulletin Hours,,0,0,2020-06-02 07:54:14
"RT @IIM_I: ‘Joint family reduces stress of #Covid crisis’- #Research by Col. GG Pamidi (Retd), CAO, IIMI &amp; Prof Jatin P, published in @fpji…",Himanshu Rai,"Indore, India",0,2,2020-06-02 07:35:21
This is a scene from the first day of Unlock India 1.0 at Kolkata. If this is how Unlock India is being implemented… https://t.co/GmdFAL0kky,Sourav Sinha,"Kolkata, India",0,0,2020-06-02 07:35:05
"#UnlockIndia 1.0 

#AmberEnterprises readying to touch 'amber'

#LinesInTheSand https://t.co/A2AtKAQfDE",RF Charts,,0,0,2020-06-02 07:34:54
"RT @AncelaMirror: As #Ahmedabad restarts, railway station floods with travellers.
#Unlock1 #unlockdown #UnlockIndia 
#ahmedabadnews 
@ahmed…",Lakshmi Ajay,Bengaluru / Ahmedabad,0,7,2020-06-02 07:01:36
"RT @CGCoronaUpdate: Because we all are Heroes in our story,
There is a #Simba inside all us &amp; with help of #Rafeeki (#Social_distancing &amp; #…",Soumodeep Das,"Suri, India",0,6,2020-06-02 06:59:08
Thanks for sharing Paaji. #Lockdown5 #StayHomeStaySafe #StayHomeSaveLives #StayAlert #Unlock1 #unlockone… https://t.co/brq0n4gdcr,Soumyakanta Mishra (ସୌମ୍ୟକାନ୍ତ ମିଶ୍ର),"Bangalore, India",0,0,2020-06-02 06:57:02
"Something in Between #044 https://t.co/1qFjqAOa7g via @YouTube 
#somethinginbetween44 #indian_economic_recession… https://t.co/L7sRNSg7ym",Currentreviewlive,,1,0,2020-06-02 06:47:43
"‘Joint family reduces stress of #Covid crisis’- #Research by Col. GG Pamidi (Retd), CAO, IIMI &amp; Prof Jatin P, publi… https://t.co/k0I0CFTQ9L",IIM Indore,Indore,12,2,2020-06-02 06:19:37
"#MP has the #biggest #forest area under #encroachment in India
Encroachment further increase during #lockdown
Peopl… https://t.co/4S11KzJTAO",Tiana,,1,0,2020-06-02 06:17:12
"RT @IndiaToday: It's day 2 of #UnlockIndia, curbs relaxed in most of the states. India Today's @journovidya brings you the ground report fr…",IndiaTodayFLASH,,0,3,2020-06-02 06:03:04
"RT @IndiaToday: It's day 2 of #UnlockIndia, curbs relaxed in most of the states. India Today's @journovidya brings you the ground report fr…",Vidya,mumbai,0,3,2020-06-02 06:02:50
"It's day 2 of #UnlockIndia, curbs relaxed in most of the states. India Today's @journovidya brings you the ground r… https://t.co/biK74lM4pl",IndiaToday,India,8,3,2020-06-02 06:02:33
"Unlock infinity..........

Public : Sir kya kya khol sakte hein
Government : Sab kuch..... Sab khol do.

Public:  a… https://t.co/iUu8xyfHQe",Himanshu Shekhar,"Hyderabad, India",2,0,2020-06-02 05:59:25
Prime Minister Narendra Modi says that India will again come out on top and get its growth back and strengthen the… https://t.co/ZTIn7ocHp3,scroll.in,,2,0,2020-06-02 05:52:25
"RT @CGCoronaUpdate: Because we all are Heroes in our story,
There is a #Simba inside all us &amp; with help of #Rafeeki (#Social_distancing &amp; #…",Jeet Singh Arya,"Chhattisgarh, India",0,6,2020-06-02 05:44:19
Anyone thought of teaching people the right way to wear a mask before opening things up!? 50% people cover only the… https://t.co/wCsjtY21nV,♕ Kripa♕,,0,0,2020-06-02 05:43:52
